Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent,country_code,latitude,longitude
Solstice,San Martin,1161,2013,70.0,United States of America,3.25,missing,Peru,"3- B,S,C","molasses, grape, sour",South America,PE,-9.189967,-75.015152
Solstice,Wasatch,1161,2013,70.0,United States of America,3.5,Blend,Unknown,"3- B,S,C","creamy, nutty, cocoa",Unknown,ZZ,0.0,0.0
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,missing,Dominican Republic,"3- B,S,C","creamy, sweet, deep choco",Caribbean,DO,18.735693,-70.162651
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,"3- B,S,C",robust dark tropical fruit,Africa,MG,-18.766947,46.869107
Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero,Brazil,"3- B,S,C","creamy, diluted, mild choco",South America,BR,-14.235004,-51.92528
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,missing,Venezuela,"3- B,S,C","banana, nutty",South America,VE,6.42375,-66.58973
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,"3- B,S,C",evolves black pepper to citrus,Central America,NI,12.865416,-85.207229
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,"3- B,S,C","creamy, honey, blackberry",Asia,VN,14.058324,108.277199
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,missing,Ecuador,"3- B,S,C","nutty, banana, harsh ending",South America,EC,-1.831239,-78.183406
Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,"3- B,S,C","roasted nuts, dried fruit",South America,VE,6.42375,-66.58973
Soma,Porcelana,1594,2015,75.0,Canada,4.0,missing,Venezuela,"3- B,S,C","balanced, nuts, strawberry",South America,VE,6.42375,-66.58973
Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,missing,Nicaragua,"3- B,S,C","basic chocolate, accessible",Central America,NI,12.865416,-85.207229
Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero,Peru,"3- B,S,C","creamy, sour orange",South America,PE,-9.189967,-75.015152
Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,"3- B,S,C","spicy, woodsy",Central America,NI,12.865416,-85.207229
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero,Ecuador,"3- B,S,C","robust, nutty, brownie",South America,EC,-1.831239,-78.183406
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero,Vanuatu,Unknown,missing,Oceania,VU,-15.376706,166.959158
Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,"3- B,S,C","creamy, smokey, some fruit",Asia,ID,-0.789275,113.921327
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,"3- B,S,C","creamy, medicinal, mild fruit",South America,PE,-9.189967,-75.015152
Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad Tobago,Unknown,missing,Caribbean,TT,10.691803,-61.222503
Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,missing,Unknown,"3- B,S,C","grassy, dairy, mild fatty",Unknown,ZZ,0.0,0.0
Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,"3- B,S,C","nutty, chocolate ice cream",South America,VE,6.42375,-66.58973
Soma,Crazy 88,1077,2013,88.0,Canada,4.0,missing,Guatemala,Unknown,missing,Central America,GT,15.783471,-90.230759
Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela,"3- B,S,C","delicate, nutty, cocoa, dairy",South America,VE,6.42375,-66.58973
Soma,Equator,1081,2013,67.0,Canada,4.0,missing,Peru,Unknown,missing,South America,PE,-9.189967,-75.015152
Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica,Unknown,missing,Caribbean,JM,18.109581,-77.297508
Soma,Noula Coop,817,2012,70.0,Canada,3.25,missing,Haiti,"3- B,S,C","uneven, grassy, roasty",Caribbean,HT,18.971187,-72.285215
Soma,O'ahu,833,2012,70.0,Canada,3.75,missing,United States,Unknown,missing,North America,US,37.09024,-95.712891
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,Grenada,"3- B,S,C","creamy, complex, peanut",Caribbean,GD,12.262776,-61.604171
Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,Unknown,missing,Central America,GT,15.783471,-90.230759
Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,"3- B,S,C","mild smoke, fruit, mild burnt",Oceania,PG,-6.314993,143.95555
Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada,"3- B,S,C","super temper,astringent, burn",Caribbean,GD,12.262776,-61.604171
Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia,"3- B,S,C","earthy, mild tannic, woody",South America,BO,-16.290154,-63.588653
Soma,Peruvian,676,2011,64.0,Canada,4.0,missing,Peru,"3- B,S,C","complex,spice,caramel,cocoa",South America,PE,-9.189967,-75.015152
Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,"3- B,S,C","dried fruit, tart",Caribbean,DO,18.735693,-70.162651
Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela,"3- B,S,C","strawberry, green mint",South America,VE,6.42375,-66.58973
Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,Trinitario,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,"3- B,S,C","sticky, few grits, mild fruit,sour",Caribbean,DO,18.735693,-70.162651
Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana,"3- B,S,C","earthy, woody, vegetal",Africa,GH,7.946527,-1.023194
Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,"3- B,S,C","slow to develop, nutty",Caribbean,DO,18.735693,-70.162651
Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,"3- B,S,C","smokey, mushroom, woodsy",Oceania,PG,-6.314993,143.95555
Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar,"3- B,S,C","subtle red berry, complex",Africa,MG,-18.766947,46.869107
Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela,"3- B,S,C",black tea,South America,VE,6.42375,-66.58973
Somerville,Nicaragua,1367,2014,70.0,United States of America,3.25,missing,Nicaragua,"2- B,S","earthy, dried fruit, complex",Central America,NI,12.865416,-85.207229
Somerville,"Hawaiian, Big Island",1395,2014,70.0,United States of America,3.5,missing,United States,Unknown,missing,North America,US,37.09024,-95.712891
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,missing,Dominican Republic,"3- B,S,C","sandy, robust, grapes, malt",Caribbean,DO,18.735693,-70.162651
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,missing,Dominican Republic,"2- B,S","few grits, sweet, cocoa",Caribbean,DO,18.735693,-70.162651
Soul,Madagascar,1936,2017,70.0,Canada,3.5,missing,Madagascar,"2- B,S","tart, sour, basic",Africa,MG,-18.766947,46.869107
Soul,Venezuela,1936,2017,75.0,Canada,3.5,missing,Venezuela,"2- B,S","dry, earthy, roasty",South America,VE,6.42375,-66.58973
Soul,Ecuador,1936,2017,75.0,Canada,3.25,missing,Ecuador,"2- B,S","dry, floral, earthy",South America,EC,-1.831239,-78.183406
Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,missing,Papua New Guinea,"2- B,S","sandy, smokey, fruit, sour",Oceania,PG,-6.314993,143.95555
Soul,Tanzania,1940,2017,80.0,Canada,3.5,missing,Tanzania,"2- B,S","sticky, mild fruit, brownie",Africa,TZ,-6.369028,34.888822
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",Caribbean,DO,18.735693,-70.162651
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","oily, floral",Caribbean,DO,18.735693,-70.162651
Spencer,Dominican Republic,1932,2017,70.0,United States of America,3.75,missing,Dominican Republic,"3- B,S,C","sandy, robust, grapes, malt",Caribbean,DO,18.735693,-70.162651
Spencer,Dominican Republic,1932,2017,70.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","few grits, sweet, cocoa",Caribbean,DO,18.735693,-70.162651
Spencer,Ecuador,1932,2017,70.0,United States of America,3.5,missing,Ecuador,"3- B,S,C","floral, astringent",South America,EC,-1.831239,-78.183406
Spencer,Peru,1932,2017,70.0,United States of America,2.75,missing,Peru,"3- B,S,C","floral, earthy, burnt rubber",South America,PE,-9.189967,-75.015152
Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","spicy, chocolatey",Caribbean,DO,18.735693,-70.162651
Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,missing,Ecuador,"3- B,S,C","floral, sandy",South America,EC,-1.831239,-78.183406
Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,missing,Madagascar,"3- B,S,C","powdery, cherry, astringent",Africa,MG,-18.766947,46.869107
Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,"3- B,S,C","bready, sour milk, fatty",Oceania,VU,-15.376706,166.959158
Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,"4- B,S,C,L","fatty, mild fruit, off note",South America,BO,-16.290154,-63.588653
SRSLY,Dominican Republic,1113,2013,70.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,L","unrefined, sweet, mild coffee",Caribbean,DO,18.735693,-70.162651
SRSLY,Dominican Republic,1121,2013,84.0,United States of America,2.25,missing,Dominican Republic,"3- B,S,L","gritty,intense coffee, metallic",Caribbean,DO,18.735693,-70.162651
Starchild,"Bolivar, Arriba",1634,2015,70.0,United States of America,3.0,Forastero,Ecuador,"4- B,Sw,C,V","coconut, mild vanilla",South America,EC,-1.831239,-78.183406
Starchild,Hispaniola,1692,2015,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,Sw,C,V","coconut, cocoa, few grits",Caribbean,DO,18.735693,-70.162651
Starchild,Cacao Verapaz,1692,2015,70.0,United States of America,3.0,missing,Guatemala,"4- B,Sw,C,V","dried fruit, coconut, few grits",Central America,GT,15.783471,-90.230759
Starchild,Rio Tuma,1692,2015,70.0,United States of America,3.0,Trinitario,Nicaragua,"4- B,Sw,C,V","brownie, few grits, sandy",Central America,NI,12.865416,-85.207229
Starchild,Sambirano Valley,1696,2015,70.0,United States of America,3.0,Trinitario,Madagascar,"4- B,Sw,C,V","red fruit, coconut",Africa,MG,-18.766947,46.869107
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,"4- B,S,C,V","creamy, vanilla, moldy",South America,BR,-14.235004,-51.92528
Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,missing,India,"4- B,S,C,V","peanut butter,vanilla,artificial",Asia,IN,20.593684,78.96288
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,United States of America,3.5,missing,Ecuador,Unknown,missing,South America,EC,-1.831239,-78.183406
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,United States of America,3.5,missing,Ecuador,Unknown,missing,South America,EC,-1.831239,-78.183406
StRita Supreme,"Samar, East Visayas region",939,2012,65.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","vanilla, sweet",Asia,PH,12.879721,121.774017
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","dry, sweet, vanilla(n)",Asia,PH,12.879721,121.774017
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","bland, earthy",Asia,PH,12.879721,121.774017
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States of America,2.75,missing,Philippines,"4- B,S,C,V","dry, sweet, vanilla(n)",Asia,PH,12.879721,121.774017
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States of America,2.75,missing,Philippines,"4- B,S,C,V","bland, earthy",Asia,PH,12.879721,121.774017
Sublime Origins,Sambirano,1157,2013,67.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","molasses, sour, astringent",Africa,MG,-18.766947,46.869107
Sublime Origins,Sambirano,1157,2013,67.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","dry, molasses, sour",Africa,MG,-18.766947,46.869107
Sublime Origins,Moho Valley,1157,2013,78.0,United States of America,3.25,Trinitario,Belize,"2- B,S","intense, rich, dark berry",Caribbean,BZ,17.189877,-88.49765
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Criollo,Peru,"5- B,S,C,V,L","sandy, sweet, vanilla",South America,PE,-9.189967,-75.015152
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Criollo,Peru,"5- B,S,C,V,L","powdery, vanilla, earthy",South America,PE,-9.189967,-75.015152
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Criollo,Peru,"5- B,S,C,V,L","sandy, sweet, vanilla",South America,PE,-9.189967,-75.015152
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Criollo,Peru,"5- B,S,C,V,L","powdery, vanilla, earthy",South America,PE,-9.189967,-75.015152
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,missing,Venezuela,"3- B,S,C","sticy, nutty, roasty, off notes",South America,VE,6.42375,-66.58973
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,missing,Venezuela,"3- B,S,C","sticky, sweet, nutty, roasty",South America,VE,6.42375,-66.58973
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,missing,Venezuela,"3- B,S,C","sticy, nutty, roasty, off notes",South America,VE,6.42375,-66.58973
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,missing,Venezuela,"3- B,S,C","sticky, sweet, nutty, roasty",South America,VE,6.42375,-66.58973
Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,Criollo,Sri Lanka,"2- B,S","ham, sour, intense",Asia,LK,7.873054,80.771797
Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,missing,Ecuador,"3- B,S,C","sweet, brownie, sour",South America,EC,-1.831239,-78.183406
Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,"3- B,S,C","rustic, spicy, earthy",Caribbean,CU,21.521757,-77.781167
Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,"3- B,S,C","sour orange, fatty",Africa,MG,-18.766947,46.869107
Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero,Ecuador,"3- B,S,C","coarse, spicy cinnamon",South America,EC,-1.831239,-78.183406
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,"3- B,S,C","smokey, mild citrus",Asia,VN,14.058324,108.277199
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero,Brazil,"3- B,S,C","rustic, earthy, tea",South America,BR,-14.235004,-51.92528
Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,"3- B,S,C","sandy, earthy, spice, nutty",South America,VE,6.42375,-66.58973
Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,"3- B,S,C","sandy, banana",Caribbean,CU,21.521757,-77.781167
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,"3- B,S,C","light color, sandy, fruity",Africa,MG,-18.766947,46.869107
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,"3- B,S,C","dark color, sandy, fruity",Africa,MG,-18.766947,46.869107
Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,missing,Nicaragua,"3- B,S,C","sour milk, hot cocoa",Central America,NI,12.865416,-85.207229
Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,missing,Dominican Republic,"3- B,S,C","rustic, large unground pieces",Caribbean,DO,18.735693,-70.162651
Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,missing,Madagascar,"3- B,S,C","rustic, bright fruit",Africa,MG,-18.766947,46.869107
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,missing,Peru,"3- B,S,C","sweet, spicy",South America,PE,-9.189967,-75.015152
Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,missing,Venezuela,"3- B,S,C","rustic, sugar dominates",South America,VE,6.42375,-66.58973
Tabal,Costa Rica,1101,2013,70.0,United States of America,2.75,missing,Costa Rica,Unknown,missing,Central America,CR,9.748917,-83.753428
Tabal,Dominican Republic,1101,2013,70.0,United States of America,2.75,missing,Dominican Republic,"4- B,S,C,V","oily, cardboard, sour",Caribbean,DO,18.735693,-70.162651
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,United States of America,2.5,missing,Mexico,Unknown,missing,North America,MX,23.634501,-102.552784
Tabal,Peru,1105,2013,70.0,United States of America,3.0,missing,Peru,Unknown,missing,South America,PE,-9.189967,-75.015152
Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,missing,Colombia,"5- B,S,C,V,L","flat, smoke, marshmallow",South America,CO,4.570868,-74.297333
Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,missing,Papua New Guinea,"5- B,S,C,V,L","creamy, smoke, ham",Oceania,PG,-6.314993,143.95555
Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,"5- B,S,C,V,L","vanilla, butter, caramel",Asia,VN,14.058324,108.277199
Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad Tobago,"4- B,S,C,L","intense, grassy, smokey",Caribbean,TT,10.691803,-61.222503
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,"2- B,S","earthy, floral, dry",South America,SR,3.919305,-56.027783
Taza,Belize,1271,2014,68.0,United States of America,3.0,Trinitario,Belize,"3- B,S,C","coarse, watering, sweet",Caribbean,BZ,17.189877,-88.49765
Taza,Alto Beni,785,2011,87.0,United States of America,3.25,missing,Bolivia,"3- B,S,C","grainy, blueberries, bitter",South America,BO,-16.290154,-63.588653
Taza,Chiapan,451,2009,75.0,United States of America,2.75,missing,Mexico,"3- B,S,C","rustic, sweet, earthy",North America,MX,23.634501,-102.552784
Taza,"Dark, Stone Ground",180,2007,70.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,C","sandy, sour banana, sweet",Caribbean,DO,18.735693,-70.162651
TCHO,West Africa,1716,2016,62.0,United States of America,2.0,Forastero,Other,"5- B,S,C,V,L","strong vanilla, sweet, fatty",Africa,XX,0.0,0.0
TCHO,Peru- Ecuador,915,2012,99.0,United States of America,3.25,missing,Peru,Unknown,missing,South America,PE,-9.189967,-75.015152
TCHO,TCHOPro 60.5,387,2009,60.0,United States of America,2.75,missing,Unknown,"5- B,S,C,V,L","tea, sweet, astringent",Unknown,ZZ,0.0,0.0
TCHO,TCHOPro 68,387,2009,68.0,United States of America,3.0,missing,Unknown,"5- B,S,C,V,L","nutty, candy-like",Unknown,ZZ,0.0,0.0
TCHO,Chocolatey-beta,199,2008,70.0,United States of America,2.5,Forastero,Ghana,"5- B,S,C,V,L","gritty,sweet,swiss miss,vanilla",Africa,GH,7.946527,-1.023194
TCHO,Fruity-beta,280,2008,70.0,United States of America,2.5,missing,Peru,"5- B,S,C,V,L","tangy, off, musty, sour",South America,PE,-9.189967,-75.015152
TCHO,Citrus-beta,280,2008,70.0,United States of America,2.75,missing,Madagascar,"5- B,S,C,V,L","dry, red berry, off note",Africa,MG,-18.766947,46.869107
TCHO,Nutty-beta,284,2008,70.0,United States of America,2.5,missing,Peru,"5- B,S,C,V,L","dry, musty, flat",South America,PE,-9.189967,-75.015152
Tejas,Concepcion,801,2012,70.0,United States of America,2.75,missing,Madagascar,"4- B,S,C,V","molasses, off notes",Africa,MG,-18.766947,46.869107
Tejas,Bayou Blend,801,2012,70.0,United States of America,3.0,Blend,Ecuador,Unknown,missing,South America,EC,-1.831239,-78.183406
Tejas,Aranama,805,2012,70.0,United States of America,3.0,missing,Papua New Guinea,"4- B,S,C,V","molasses, caramel, fruity",Oceania,PG,-6.314993,143.95555
Tejas,Presidio,805,2012,70.0,United States of America,3.5,missing,Dominican Republic,"4- B,S,C,V","molasses, caramel",Caribbean,DO,18.735693,-70.162651
Tejas,"La Bahia, w/ cane juice",817,2012,70.0,United States of America,3.25,missing,Ecuador,"4- B,S,C,V","gritty, rum, molasses",South America,EC,-1.831239,-78.183406
Tejas,Capistrano,821,2012,70.0,United States of America,2.0,missing,Peru,"4- B,S,C,V","perfume, chemical, soapy",South America,PE,-9.189967,-75.015152
Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,United States of America,3.25,missing,Ecuador,"3- B,S,C","molasses, fruit, floral",South America,EC,-1.831239,-78.183406
Tejas,San Jose,829,2012,70.0,United States of America,2.75,missing,Bolivia,"3- B,S,C","candy,peanut butter,caramel",South America,BO,-16.290154,-63.588653
Tejas,Capistrano*,829,2012,70.0,United States of America,3.0,missing,Madagascar,"3- B,S,C","sticky, caramel",Africa,MG,-18.766947,46.869107
Tejas,Espada,833,2012,70.0,United States of America,3.25,missing,Mexico,"3- B,S,C","molasses, caramel",North America,MX,23.634501,-102.552784
Tejas,Espada,967,2012,70.0,United States of America,2.75,missing,Brazil,"3- B,S,C","flat, cardboard, metallic",South America,BR,-14.235004,-51.92528
Tejas,Concepcion*,971,2012,80.0,United States of America,3.0,missing,Venezuela,"4- B,S,C,V","earthy, savory, hammy",South America,VE,6.42375,-66.58973
Tejas,San Jose,971,2012,67.0,United States of America,3.25,missing,Bolivia,"3- B,S,C","green apple, sweet",South America,BO,-16.290154,-63.588653
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,United States of America,3.5,Forastero,Brazil,"3- B,S,C","honey, pepper, charcoal",South America,BR,-14.235004,-51.92528
Terroir,Peru,1478,2015,70.0,United States of America,2.75,missing,Peru,"2- B,S","spicy, black pepper, intense",South America,PE,-9.189967,-75.015152
Terroir,Belize,1478,2015,70.0,United States of America,3.75,Trinitario,Belize,"2- B,S","nutty, raspberry, metallic",Caribbean,BZ,17.189877,-88.49765
Terroir,Madagascar,1478,2015,70.0,United States of America,3.75,Trinitario,Madagascar,"2- B,S","bright fruit, mild sour",Africa,MG,-18.766947,46.869107
Terroir,Ecuador,1482,2015,70.0,United States of America,3.25,missing,Ecuador,"2- B,S","floral, earthy, bourbon",South America,EC,-1.831239,-78.183406
Terroir,Oko Caribe,1554,2015,70.0,United States of America,3.5,missing,Dominican Republic,"3- B,S,C","spicy, black pepper, bold",Caribbean,DO,18.735693,-70.162651
Terroir,Guatemala,1558,2015,70.0,United States of America,3.75,Trinitario,Guatemala,"3- B,S,C","walnuts, cocoa, easy melt",Central America,GT,15.783471,-90.230759
Terroir,Ecuador,1323,2014,77.0,United States of America,3.25,missing,Ecuador,Unknown,missing,South America,EC,-1.831239,-78.183406
Terroir,Madagascar,1323,2014,67.0,United States of America,3.75,Trinitario,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
Terroir,Uganda,1323,2014,73.0,United States of America,3.75,Forastero,Uganda,Unknown,missing,Africa,UG,1.373333,32.290275
The Barn,Peru,1614,2015,70.0,Sweden,3.0,missing,Peru,"3- B,S,C","sandy, sweet, raisins",South America,PE,-9.189967,-75.015152
Theo,Congo w/ nibs,903,2012,65.0,United States of America,3.25,Forastero,Republic of Congo,"4- B,S,C,V","sweet, vanilla, cocoa",Africa,CG,-0.228021,15.827659
Theo,Madagascar,162,2007,65.0,United States of America,3.5,Trinitario,Madagascar,"3- B,S,C","sandy, sweet, blueberry",Africa,MG,-18.766947,46.869107
Theo,Ivory Coast,184,2007,75.0,United States of America,2.5,missing,Côte d'Ivoire,"4- B,S,C,V","dry, gritty, hint of fruit, sour",Africa,CI,7.539989,-5.54708
Theo,"Ghana, Kumasi",184,2007,84.0,United States of America,3.0,Forastero,Ghana,"4- B,S,C,V","dry, slightly tart, bitter",Africa,GH,7.946527,-1.023194
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,United States of America,2.0,Blend,Venezuela,"2- B,S","dry, very bland, mild bitter",South America,VE,6.42375,-66.58973
Theo,"Ghana, Panama, Ecuador",188,2007,75.0,United States of America,3.0,Blend,Ghana,"3- B,S,C","sandy, sweet, fruity",Africa,GH,7.946527,-1.023194
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,missing,Peru,"2- B,S","peanut butter, sour milk",South America,PE,-9.189967,-75.015152
