Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent
S.A.I.D.,Malgascio,607,2010,64.0,Italy,3.5,Trinitario,Madagascar,Unknown,"sandy, subtle fruit then cocoa",Africa
S.A.I.D.,100 percent,615,2010,100.0,Italy,1.5,missing,Unknown,Unknown,"sticky, intense, very bitter",Unknown
S.A.I.D.,Samana,615,2010,70.0,Italy,3.0,missing,Dominican Republic,Unknown,"fudgey, astringent, sour",Caribbean
S.A.I.D.,Arawak,615,2010,72.0,Italy,3.5,missing,Other,Unknown,missing,Caribbean
S.A.I.D.,Latino,615,2010,72.0,Italy,3.5,missing,Unknown,Unknown,"sandy, sweet, spice",Unknown
Sacred,Midnight,813,2012,83.0,United States of America,2.75,missing,Other,Unknown,missing,Other
Sacred,Twilight,813,2012,69.0,United States of America,3.25,missing,Other,Unknown,missing,Other
Salgado,Bahia Superior,288,2008,70.0,Argentina,3.5,Forastero,Brazil,"4- B,S,C,L","creamy, vanilla, rich",South America
Salgado,Esmeraldas,288,2008,70.0,Argentina,3.5,Forastero,Ecuador,"4- B,S,C,L","nutty, spicy, floral",South America
Salgado,Carenero Superior,288,2008,70.0,Argentina,3.5,Trinitario,Venezuela,"4- B,S,C,L","nutty, basic cocoa",South America
Salgado,Rio Arriba,292,2008,70.0,Argentina,3.5,Forastero,Ecuador,"4- B,S,C,L","floral, spicey",South America
Santander (Compania Nacional),Colombian 2008,404,2009,75.0,Colombia,2.75,Forastero,Colombia,"3- B,S,L","roasty,rich cocoa,marshmallow",South America
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70.0,Colombia,3.0,Forastero,Colombia,"5- B,S,C,V,L","sweet, marshmallow",South America
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53.0,Colombia,2.0,Forastero,Colombia,"5- B,S,C,V,L","too sweet, candy-like",South America
Santander (Compania Nacional),Colombian,32,2006,65.0,Colombia,3.0,Forastero,Colombia,"5- B,S,C,V,L","sweet, cherry, marshmallow",South America
Santander (Compania Nacional),Colombian Dark,32,2006,70.0,Colombia,4.0,Forastero,Colombia,"5- B,S,C,V,L","rustic, cherry, marshmallow",South America
Santome,Sao Tome,761,2011,70.0,France,2.75,Forastero,Sao Tome & Principe,"5- B,S,C,V,L","perfume, vanilla",Africa
Scharffen Berger,San Juan de Cheni,959,2012,78.0,United States of America,4.0,missing,Peru,"4- B,S,C,L","banana, pear, spice, cheese",South America
Scharffen Berger,Markham Valley,781,2011,68.0,United States of America,3.75,missing,Papua New Guinea,"5- B,S,C,V,L","cherry,wine,rich,smoke",Oceania
Scharffen Berger,Camahogne,464,2010,68.0,United States of America,3.5,Trinitario,Grenada,"5- B,S,C,V,L","smooth, grassy, minty",Caribbean
Scharffen Berger,Amina,464,2010,65.0,United States of America,3.75,Criollo,Madagascar,"5- B,S,C,V,L","clingy,subtle, tangy, citrus",Africa
Scharffen Berger,Tome Acu,336,2009,68.0,United States of America,3.75,missing,Brazil,"5- B,S,C,V,L","smooth, tart, earthy",South America
Scharffen Berger,Asante,336,2009,65.0,United States of America,4.0,Forastero,Ghana,"5- B,S,C,V,L","simple, delicate cocoa, long",Africa
Scharffen Berger,Ben Tre,445,2009,72.0,United States of America,3.75,Trinitario,Vietnam,"5- B,S,C,V,L","creamy, grassy, banana, tart",Asia
Scharffen Berger,Finisterra,227,2008,72.0,United States of America,3.0,Blend,Venezuela,Unknown,missing,South America
Scharffen Berger,Las Islas,117,2007,72.0,United States of America,3.0,Blend,Dominican Republic,Unknown,missing,Caribbean
Scharffen Berger,Nibby,135,2007,62.0,United States of America,3.0,missing,Unknown,"5- B,S,C,V,L","sweet, base cocoa",Unknown
Scharffen Berger,Cuyagua,135,2007,75.0,United States of America,3.75,missing,Venezuela,"5- B,S,C,V,L","complex, strawberry, tart",South America
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75.0,United States of America,3.0,Blend,Other,"5- B,S,C,V,L","smooth,complex,cocoa base",Caribbean
Scharffen Berger,Extra Dark,15,2006,82.0,United States of America,2.0,missing,Unknown,"5- B,S,C,V,L","dry, bitter, poor aftertaste",Unknown
Scharffen Berger,Bittersweet,15,2006,70.0,United States of America,3.5,Blend,Unknown,"5- B,S,C,V,L","cherry, mild bitter",Unknown
Scharffen Berger,Kumasi Sambirano,40,2006,68.0,United States of America,2.0,Blend,Ghana,Unknown,missing,Africa
Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,United States of America,2.0,Trinitario,Jamaica,"5- B,S,C,V,L","fresh nibs,chocolate base off",Caribbean
Scharffen Berger,Semisweet,56,2006,62.0,United States of America,3.0,Blend,Unknown,"5- B,S,C,V,L","tobacco, sweet, dairy",Unknown
Seaforth,Dominican Republic,1658,2015,70.0,England,2.75,missing,Dominican Republic,"2- B,S","rustic, vegetal, earthy",Caribbean
Seaforth,Grenada,1658,2015,70.0,England,2.75,missing,Grenada,"2- B,S","off, sweet, orange, rubber",Caribbean
Shark Mountain,Jamaica,1450,2015,72.0,United States of America,3.25,Trinitario,Jamaica,"2- B,S","sticky, dried fruit, smoke",Caribbean
Shark Mountain,Papua New Guinea,1450,2015,73.0,United States of America,3.5,Forastero,Papua New Guinea,"2- B,S","chewy, smoke, fruit, cocoa",Oceania
Shark Mountain,Cuyagua,1466,2015,77.0,United States of America,2.75,Criollo,Venezuela,"2- B,S","smoked ham, tangy, berry",South America
Shark Mountain,ROIG,1466,2015,74.0,United States of America,3.5,Criollo,Dominican Republic,"2- B,S","grapes, tangy, cocoa",Caribbean
Shark Mountain,Ecuador,1335,2014,75.0,United States of America,3.0,Trinitario,Ecuador,"2- B,S","coffee, nutty",South America
Shark Mountain,"Belize, 2013",1335,2014,72.0,United States of America,3.25,Criollo,Belize,"2- B,S","fruity, blueberry",Caribbean
Shark's,Hilo,713,2011,73.0,United States of America,2.0,missing,United States,Unknown,missing,North America
Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,United States of America,2.5,missing,United States,Unknown,missing,North America
Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25,missing,Peru,"3- B,S,C","earthy, roasty, vegetal",South America
Shattell,Porcelana,757,2011,75.0,Peru,3.5,Criollo,Peru,"3- B,S,C","strong spice, perfume, roasty",South America
Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,missing,Costa Rica,"3- B,S,C","gritty, fatty, coffee",Central America
Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,missing,Costa Rica,"3- B,S,C","gritty, bold, black pepper",Central America
Sibu Sura,Peru,911,2012,70.0,United States of America,2.5,missing,Peru,Unknown,"sandy, sweet, vanilla",South America
Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize,"4- B,S,C,Sa","fatty, cocoa, spicy",Caribbean
Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,Forastero,Sao Tome & Principe,"4- B,S,C,Sa","nutty, salty",Africa
Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,Trinitario,Brazil,"4- B,S,C,Sa","fatty, sweet, salty",South America
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,Criollo,Colombia,"4- B,S,C,Sa","fatty, salty, caramel",South America
Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5,missing,Bolivia,"2- B,S","sticky, raisins, fudgey",South America
Sirene,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5,missing,Tanzania,"2- B,S","basic cocoa, gateway",Africa
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75,missing,Ecuador,"2- B,S","rich cocoa, spicy",South America
Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,Trinitario,Madagascar,1- B,"creamy, tart, bitter",Africa
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0,missing,Ecuador,1- B,"floral, bourbon, bitter",South America
Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0,missing,Guatemala,"2- B,S","waxy, earthy, cocoa, roasty",Central America
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25,missing,Guatemala,"2- B,Sw","waxy, maple, flat",Central America
Sirene,Pisa,1650,2015,73.0,Canada,3.25,missing,Haiti,"2- B,S","oily, medium roasted cocoa",Caribbean
Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,"3- B,S,C","intense fruity, mild sour",Africa
Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,"3- B,S,C","tart, sweet edge",Africa
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,"3- B,S,C","intense fruity, mild sour",Africa
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,"3- B,S,C","tart, sweet edge",Africa
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,missing,Ecuador,"3- B,S,C","intense, rich, burnt, licorice",South America
Sjolinds,Ghana,1454,2015,70.0,United States of America,2.75,Forastero,Ghana,"4- B,S,C,V","sweet, vanilla, cocoa, mold",Africa
Sjolinds,Nicaragua,1462,2015,72.0,United States of America,3.0,missing,Nicaragua,"3- B,S,C","sweet, rich",Central America
Sjolinds,Nicaragua,1462,2015,72.0,United States of America,3.0,missing,Nicaragua,"3- B,S,C","grassy, spicy, sweet",Central America
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","cherry, rich choco",Caribbean
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela,"3- B,S,C","creamy, fruit, cocoa",South America
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador,"3- B,S,C","ligt color, creamy, peanut",South America
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,missing,Belize,"3- B,S,C","apple, mild cherry",Caribbean
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,"2- B,S","tropical berry, intense",Asia
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,"3- B,S,C","creamy, molasses, off note",Asia
"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,missing,Australia,"3- B,S,C","delicate, smooth, dairy",Oceania
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,missing,Guatemala,"3- B,S,C","gummy, fatty, earthy",Central America
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar,"3- B,S,C","few grits, sweet, orange",Africa
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar,"3- B,S,C","few grits, bold, dark berry",Africa
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,missing,Tanzania,"3- B,S,C","bold cherry, rich cooa",Africa
"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad Tobago,"3- B,S,C","cigar, tobacco, grass, spice",Caribbean
"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,missing,Ecuador,"3- B,S,C","creamy, pistachio, floral",South America
"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,missing,Bolivia,"3- B,S,C","floral, intense, pungent",South America
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,missing,Papua New Guinea,"3- B,S,C","smokey, tart, astringent",Oceania
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,Forastero,Peru,"3- B,S,C","light brown, grits, floral",South America
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela,"3- B,S,C",mild cacao and fruit notes,South America
Snake & Butterfly,Ghana,693,2011,67.0,United States of America,1.5,Forastero,Ghana,"3- B,S,C","perfume, strong chemical",Africa
Snake & Butterfly,Ghana,693,2011,67.0,United States of America,1.5,Forastero,Ghana,"4- B,S,C,L","grits, strong vanilla, brownie",Africa
Snake & Butterfly,Madagascar,502,2010,68.0,United States of America,3.0,Trinitario,Madagascar,"3- B,S,C","mild cocoa, fruity",Africa
Snake & Butterfly,Ecuador,502,2010,68.0,United States of America,3.25,missing,Ecuador,"3- B,S,C","fudgey then spicy, vanilla",South America
Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,United States of America,3.5,missing,Ecuador,"2- B,S","intense, simple, floral, earthy",South America
Sol Cacao,Madagascar,1518,2015,72.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","tangy, sour, intense",Africa
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,England,2.75,Forastero,Peru,"2- B,S","sticky, sandy, pungent",South America
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,England,2.75,missing,Dominican Republic,"2- B,S","sticky, hammy, bitter",Caribbean
Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,missing,Solomon Islands,"2- B,S","sweet, roasty, spicy",Oceania
Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,missing,Solomon Islands,"2- B,S","spicy, roasted, fresh nibs",Oceania
Solstice,Bundibugyo,1335,2014,70.0,United States of America,3.0,Trinitario,Uganda,"3- B,S,C","molasses, licorice, muted",Africa
Solstice,Sambirano,1157,2013,70.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","molasses, sour, astringent",Africa
Solstice,Sambirano,1157,2013,70.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","dry, molasses, sour",Africa
Solstice,Amazonas,1157,2013,70.0,United States of America,3.0,missing,Venezuela,"2- B,S","dairy, cheese, molasses",South America
Solstice,Bolivia,1161,2013,70.0,United States of America,3.25,missing,Bolivia,"2- B,S","intense, leathery, cocoa",South America
Solstice,San Martin,1161,2013,70.0,United States of America,3.25,missing,Peru,"3- B,S,C","molasses, grape, sour",South America
Solstice,Wasatch,1161,2013,70.0,United States of America,3.5,Blend,Unknown,"3- B,S,C","creamy, nutty, cocoa",Unknown
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,missing,Dominican Republic,"3- B,S,C","creamy, sweet, deep choco",Caribbean
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,"3- B,S,C",robust dark tropical fruit,Africa
Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero,Brazil,"3- B,S,C","creamy, diluted, mild choco",South America
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,missing,Venezuela,"3- B,S,C","banana, nutty",South America
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,"3- B,S,C",evolves black pepper to citrus,Central America
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,"3- B,S,C","creamy, honey, blackberry",Asia
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,missing,Ecuador,"3- B,S,C","nutty, banana, harsh ending",South America
Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,"3- B,S,C","roasted nuts, dried fruit",South America
Soma,Porcelana,1594,2015,75.0,Canada,4.0,missing,Venezuela,"3- B,S,C","balanced, nuts, strawberry",South America
Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,missing,Nicaragua,"3- B,S,C","basic chocolate, accessible",Central America
Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero,Peru,"3- B,S,C","creamy, sour orange",South America
Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,"3- B,S,C","spicy, woodsy",Central America
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero,Ecuador,"3- B,S,C","robust, nutty, brownie",South America
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero,Vanuatu,Unknown,missing,Oceania
Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,Madagascar,Unknown,missing,Africa
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,Unknown,missing,Caribbean
Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,"3- B,S,C","creamy, smokey, some fruit",Asia
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,"3- B,S,C","creamy, medicinal, mild fruit",South America
Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad Tobago,Unknown,missing,Caribbean
Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,missing,Unknown,"3- B,S,C","grassy, dairy, mild fatty",Unknown
Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,"3- B,S,C","nutty, chocolate ice cream",South America
Soma,Crazy 88,1077,2013,88.0,Canada,4.0,missing,Guatemala,Unknown,missing,Central America
Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela,"3- B,S,C","delicate, nutty, cocoa, dairy",South America
Soma,Equator,1081,2013,67.0,Canada,4.0,missing,Peru,Unknown,missing,South America
Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela,Unknown,missing,South America
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica,Unknown,missing,Caribbean
Soma,Noula Coop,817,2012,70.0,Canada,3.25,missing,Haiti,"3- B,S,C","uneven, grassy, roasty",Caribbean
Soma,O'ahu,833,2012,70.0,Canada,3.75,missing,United States,Unknown,missing,North America
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,Dominican Republic,Unknown,missing,Caribbean
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,Grenada,"3- B,S,C","creamy, complex, peanut",Caribbean
Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,Unknown,missing,Central America
Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela,Unknown,missing,South America
Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,Madagascar,Unknown,missing,Africa
Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,"3- B,S,C","mild smoke, fruit, mild burnt",Oceania
Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada,"3- B,S,C","super temper,astringent, burn",Caribbean
Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia,"3- B,S,C","earthy, mild tannic, woody",South America
Soma,Peruvian,676,2011,64.0,Canada,4.0,missing,Peru,"3- B,S,C","complex,spice,caramel,cocoa",South America
Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,"3- B,S,C","dried fruit, tart",Caribbean
Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela,"3- B,S,C","strawberry, green mint",South America
Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,Trinitario,Dominican Republic,Unknown,missing,Caribbean
Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,"3- B,S,C","sticky, few grits, mild fruit,sour",Caribbean
Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana,"3- B,S,C","earthy, woody, vegetal",Africa
Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,"3- B,S,C","slow to develop, nutty",Caribbean
Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,"3- B,S,C","smokey, mushroom, woodsy",Oceania
Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar,"3- B,S,C","subtle red berry, complex",Africa
Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela,"3- B,S,C",black tea,South America
Somerville,Nicaragua,1367,2014,70.0,United States of America,3.25,missing,Nicaragua,"2- B,S","earthy, dried fruit, complex",Central America
Somerville,"Hawaiian, Big Island",1395,2014,70.0,United States of America,3.5,missing,United States,Unknown,missing,North America
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,missing,Dominican Republic,"3- B,S,C","sandy, robust, grapes, malt",Caribbean
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,missing,Dominican Republic,"2- B,S","few grits, sweet, cocoa",Caribbean
Soul,Madagascar,1936,2017,70.0,Canada,3.5,missing,Madagascar,"2- B,S","tart, sour, basic",Africa
Soul,Venezuela,1936,2017,75.0,Canada,3.5,missing,Venezuela,"2- B,S","dry, earthy, roasty",South America
Soul,Ecuador,1936,2017,75.0,Canada,3.25,missing,Ecuador,"2- B,S","dry, floral, earthy",South America
Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,missing,Papua New Guinea,"2- B,S","sandy, smokey, fruit, sour",Oceania
Soul,Tanzania,1940,2017,80.0,Canada,3.5,missing,Tanzania,"2- B,S","sticky, mild fruit, brownie",Africa
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",Caribbean
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","oily, floral",Caribbean
Spencer,Dominican Republic,1932,2017,70.0,United States of America,3.75,missing,Dominican Republic,"3- B,S,C","sandy, robust, grapes, malt",Caribbean
Spencer,Dominican Republic,1932,2017,70.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","few grits, sweet, cocoa",Caribbean
Spencer,Ecuador,1932,2017,70.0,United States of America,3.5,missing,Ecuador,"3- B,S,C","floral, astringent",South America
Spencer,Peru,1932,2017,70.0,United States of America,2.75,missing,Peru,"3- B,S,C","floral, earthy, burnt rubber",South America
Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","spicy, chocolatey",Caribbean
Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,missing,Ecuador,"3- B,S,C","floral, sandy",South America
Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,missing,Madagascar,"3- B,S,C","powdery, cherry, astringent",Africa
Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,"3- B,S,C","bready, sour milk, fatty",Oceania
Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,"4- B,S,C,L","fatty, mild fruit, off note",South America
SRSLY,Dominican Republic,1113,2013,70.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,L","unrefined, sweet, mild coffee",Caribbean
SRSLY,Dominican Republic,1121,2013,84.0,United States of America,2.25,missing,Dominican Republic,"3- B,S,L","gritty,intense coffee, metallic",Caribbean
Starchild,"Bolivar, Arriba",1634,2015,70.0,United States of America,3.0,Forastero,Ecuador,"4- B,Sw,C,V","coconut, mild vanilla",South America
Starchild,Hispaniola,1692,2015,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,Sw,C,V","coconut, cocoa, few grits",Caribbean
Starchild,Cacao Verapaz,1692,2015,70.0,United States of America,3.0,missing,Guatemala,"4- B,Sw,C,V","dried fruit, coconut, few grits",Central America
Starchild,Rio Tuma,1692,2015,70.0,United States of America,3.0,Trinitario,Nicaragua,"4- B,Sw,C,V","brownie, few grits, sandy",Central America
Starchild,Sambirano Valley,1696,2015,70.0,United States of America,3.0,Trinitario,Madagascar,"4- B,Sw,C,V","red fruit, coconut",Africa
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,"4- B,S,C,V","creamy, vanilla, moldy",South America
Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,missing,India,"4- B,S,C,V","peanut butter,vanilla,artificial",Asia
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,United States of America,3.5,missing,Ecuador,Unknown,missing,South America
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,United States of America,3.5,missing,Ecuador,Unknown,missing,South America
StRita Supreme,"Samar, East Visayas region",939,2012,65.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","vanilla, sweet",Asia
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","dry, sweet, vanilla(n)",Asia
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","bland, earthy",Asia
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States of America,2.75,missing,Philippines,"4- B,S,C,V","dry, sweet, vanilla(n)",Asia
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States of America,2.75,missing,Philippines,"4- B,S,C,V","bland, earthy",Asia
Sublime Origins,Sambirano,1157,2013,67.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","molasses, sour, astringent",Africa
Sublime Origins,Sambirano,1157,2013,67.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","dry, molasses, sour",Africa
Sublime Origins,Moho Valley,1157,2013,78.0,United States of America,3.25,Trinitario,Belize,"2- B,S","intense, rich, dark berry",Caribbean
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Criollo,Peru,"5- B,S,C,V,L","sandy, sweet, vanilla",South America
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Criollo,Peru,"5- B,S,C,V,L","powdery, vanilla, earthy",South America
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Criollo,Peru,"5- B,S,C,V,L","sandy, sweet, vanilla",South America
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Criollo,Peru,"5- B,S,C,V,L","powdery, vanilla, earthy",South America
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,missing,Venezuela,"3- B,S,C","sticy, nutty, roasty, off notes",South America
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,missing,Venezuela,"3- B,S,C","sticky, sweet, nutty, roasty",South America
