Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin,Ingredients,Most_Memorable_Characteristics,country_code,latitude,longitude,continent
Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,"3- B,S,C","tart, sweet edge",MG,-18.766947,46.869107,Africa
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,"3- B,S,C","intense fruity, mild sour",MG,-18.766947,46.869107,Africa
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,"3- B,S,C","tart, sweet edge",MG,-18.766947,46.869107,Africa
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,missing,Ecuador,"3- B,S,C","intense, rich, burnt, licorice",EC,-1.831239,-78.183406,South America
Sjolinds,Ghana,1454,2015,70.0,United States of America,2.75,Forastero,Ghana,"4- B,S,C,V","sweet, vanilla, cocoa, mold",GH,7.946527,-1.023194,Africa
Sjolinds,Nicaragua,1462,2015,72.0,United States of America,3.0,missing,Nicaragua,"3- B,S,C","sweet, rich",NI,12.865416,-85.207229,Central America
Sjolinds,Nicaragua,1462,2015,72.0,United States of America,3.0,missing,Nicaragua,"3- B,S,C","grassy, spicy, sweet",NI,12.865416,-85.207229,Central America
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","cherry, rich choco",DO,18.735693,-70.162651,Caribbean
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela,"3- B,S,C","creamy, fruit, cocoa",VE,6.42375,-66.58973,South America
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador,"3- B,S,C","ligt color, creamy, peanut",EC,-1.831239,-78.183406,South America
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,missing,Belize,"3- B,S,C","apple, mild cherry",BZ,17.189877,-88.49765,Caribbean
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,"2- B,S","tropical berry, intense",VN,14.058324,108.277199,Asia
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,"3- B,S,C","creamy, molasses, off note",VN,14.058324,108.277199,Asia
"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,missing,Australia,"3- B,S,C","delicate, smooth, dairy",AU,-25.274398,133.775136,Oceania
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,missing,Guatemala,"3- B,S,C","gummy, fatty, earthy",GT,15.783471,-90.230759,Central America
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar,"3- B,S,C","few grits, sweet, orange",MG,-18.766947,46.869107,Africa
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar,"3- B,S,C","few grits, bold, dark berry",MG,-18.766947,46.869107,Africa
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,missing,Tanzania,"3- B,S,C","bold cherry, rich cooa",TZ,-6.369028,34.888822,Africa
"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad Tobago,"3- B,S,C","cigar, tobacco, grass, spice",TT,10.691803,-61.222503,Caribbean
"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,missing,Ecuador,"3- B,S,C","creamy, pistachio, floral",EC,-1.831239,-78.183406,South America
"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,missing,Bolivia,"3- B,S,C","floral, intense, pungent",BO,-16.290154,-63.588653,South America
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,missing,Papua New Guinea,"3- B,S,C","smokey, tart, astringent",PG,-6.314993,143.95555,Oceania
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,Forastero,Peru,"3- B,S,C","light brown, grits, floral",PE,-9.189967,-75.015152,South America
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela,"3- B,S,C",mild cacao and fruit notes,VE,6.42375,-66.58973,South America
Snake & Butterfly,Ghana,693,2011,67.0,United States of America,1.5,Forastero,Ghana,"3- B,S,C","perfume, strong chemical",GH,7.946527,-1.023194,Africa
Snake & Butterfly,Ghana,693,2011,67.0,United States of America,1.5,Forastero,Ghana,"4- B,S,C,L","grits, strong vanilla, brownie",GH,7.946527,-1.023194,Africa
Snake & Butterfly,Madagascar,502,2010,68.0,United States of America,3.0,Trinitario,Madagascar,"3- B,S,C","mild cocoa, fruity",MG,-18.766947,46.869107,Africa
Snake & Butterfly,Ecuador,502,2010,68.0,United States of America,3.25,missing,Ecuador,"3- B,S,C","fudgey then spicy, vanilla",EC,-1.831239,-78.183406,South America
Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,United States of America,3.5,missing,Ecuador,"2- B,S","intense, simple, floral, earthy",EC,-1.831239,-78.183406,South America
Sol Cacao,Madagascar,1518,2015,72.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","tangy, sour, intense",MG,-18.766947,46.869107,Africa
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,England,2.75,Forastero,Peru,"2- B,S","sticky, sandy, pungent",PE,-9.189967,-75.015152,South America
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,England,2.75,missing,Dominican Republic,"2- B,S","sticky, hammy, bitter",DO,18.735693,-70.162651,Caribbean
Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,missing,Solomon Islands,"2- B,S","sweet, roasty, spicy",SB,-9.64571,160.156194,Oceania
Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,missing,Solomon Islands,"2- B,S","spicy, roasted, fresh nibs",SB,-9.64571,160.156194,Oceania
Solstice,Bundibugyo,1335,2014,70.0,United States of America,3.0,Trinitario,Uganda,"3- B,S,C","molasses, licorice, muted",UG,1.373333,32.290275,Africa
Solstice,Sambirano,1157,2013,70.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","molasses, sour, astringent",MG,-18.766947,46.869107,Africa
Solstice,Sambirano,1157,2013,70.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","dry, molasses, sour",MG,-18.766947,46.869107,Africa
Solstice,Amazonas,1157,2013,70.0,United States of America,3.0,missing,Venezuela,"2- B,S","dairy, cheese, molasses",VE,6.42375,-66.58973,South America
Solstice,Bolivia,1161,2013,70.0,United States of America,3.25,missing,Bolivia,"2- B,S","intense, leathery, cocoa",BO,-16.290154,-63.588653,South America
Solstice,San Martin,1161,2013,70.0,United States of America,3.25,missing,Peru,"3- B,S,C","molasses, grape, sour",PE,-9.189967,-75.015152,South America
Solstice,Wasatch,1161,2013,70.0,United States of America,3.5,Blend,Unknown,"3- B,S,C","creamy, nutty, cocoa",ZZ,0.00,0.00,Unknown
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,missing,Dominican Republic,"3- B,S,C","creamy, sweet, deep choco",DO,18.735693,-70.162651,Caribbean
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,"3- B,S,C",robust dark tropical fruit,MG,-18.766947,46.869107,Africa
Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero,Brazil,"3- B,S,C","creamy, diluted, mild choco",BR,-14.235004,-51.92528,South America
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,missing,Venezuela,"3- B,S,C","banana, nutty",VE,6.42375,-66.58973,South America
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,"3- B,S,C",evolves black pepper to citrus,NI,12.865416,-85.207229,Central America
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,"3- B,S,C","creamy, honey, blackberry",VN,14.058324,108.277199,Asia
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,missing,Ecuador,"3- B,S,C","nutty, banana, harsh ending",EC,-1.831239,-78.183406,South America
Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,"3- B,S,C","roasted nuts, dried fruit",VE,6.42375,-66.58973,South America
Soma,Porcelana,1594,2015,75.0,Canada,4.0,missing,Venezuela,"3- B,S,C","balanced, nuts, strawberry",VE,6.42375,-66.58973,South America
Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,missing,Nicaragua,"3- B,S,C","basic chocolate, accessible",NI,12.865416,-85.207229,Central America
Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero,Peru,"3- B,S,C","creamy, sour orange",PE,-9.189967,-75.015152,South America
Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,"3- B,S,C","spicy, woodsy",NI,12.865416,-85.207229,Central America
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero,Ecuador,"3- B,S,C","robust, nutty, brownie",EC,-1.831239,-78.183406,South America
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero,Vanuatu,Unknown,missing,VU,-15.376706,166.959158,Oceania
Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,Madagascar,Unknown,missing,MG,-18.766947,46.869107,Africa
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,Unknown,missing,DO,18.735693,-70.162651,Caribbean
Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,"3- B,S,C","creamy, smokey, some fruit",ID,-0.789275,113.921327,Asia
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,"3- B,S,C","creamy, medicinal, mild fruit",PE,-9.189967,-75.015152,South America
Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad Tobago,Unknown,missing,TT,10.691803,-61.222503,Caribbean
Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,missing,Unknown,"3- B,S,C","grassy, dairy, mild fatty",ZZ,0.00,0.00,Unknown
Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,"3- B,S,C","nutty, chocolate ice cream",VE,6.42375,-66.58973,South America
Soma,Crazy 88,1077,2013,88.0,Canada,4.0,missing,Guatemala,Unknown,missing,GT,15.783471,-90.230759,Central America
Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela,"3- B,S,C","delicate, nutty, cocoa, dairy",VE,6.42375,-66.58973,South America
Soma,Equator,1081,2013,67.0,Canada,4.0,missing,Peru,Unknown,missing,PE,-9.189967,-75.015152,South America
Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela,Unknown,missing,VE,6.42375,-66.58973,South America
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica,Unknown,missing,JM,18.109581,-77.297508,Caribbean
Soma,Noula Coop,817,2012,70.0,Canada,3.25,missing,Haiti,"3- B,S,C","uneven, grassy, roasty",HT,18.971187,-72.285215,Caribbean
Soma,O'ahu,833,2012,70.0,Canada,3.75,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,Dominican Republic,Unknown,missing,DO,18.735693,-70.162651,Caribbean
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,Grenada,"3- B,S,C","creamy, complex, peanut",GD,12.262776,-61.604171,Caribbean
Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,Unknown,missing,GT,15.783471,-90.230759,Central America
Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela,Unknown,missing,VE,6.42375,-66.58973,South America
Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,Madagascar,Unknown,missing,MG,-18.766947,46.869107,Africa
Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,"3- B,S,C","mild smoke, fruit, mild burnt",PG,-6.314993,143.95555,Oceania
Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada,"3- B,S,C","super temper,astringent, burn",GD,12.262776,-61.604171,Caribbean
Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia,"3- B,S,C","earthy, mild tannic, woody",BO,-16.290154,-63.588653,South America
Soma,Peruvian,676,2011,64.0,Canada,4.0,missing,Peru,"3- B,S,C","complex,spice,caramel,cocoa",PE,-9.189967,-75.015152,South America
Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,"3- B,S,C","dried fruit, tart",DO,18.735693,-70.162651,Caribbean
Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela,"3- B,S,C","strawberry, green mint",VE,6.42375,-66.58973,South America
Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,Trinitario,Dominican Republic,Unknown,missing,DO,18.735693,-70.162651,Caribbean
Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,"3- B,S,C","sticky, few grits, mild fruit,sour",DO,18.735693,-70.162651,Caribbean
Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana,"3- B,S,C","earthy, woody, vegetal",GH,7.946527,-1.023194,Africa
Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,"3- B,S,C","slow to develop, nutty",DO,18.735693,-70.162651,Caribbean
Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,"3- B,S,C","smokey, mushroom, woodsy",PG,-6.314993,143.95555,Oceania
Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar,"3- B,S,C","subtle red berry, complex",MG,-18.766947,46.869107,Africa
Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela,"3- B,S,C",black tea,VE,6.42375,-66.58973,South America
Somerville,Nicaragua,1367,2014,70.0,United States of America,3.25,missing,Nicaragua,"2- B,S","earthy, dried fruit, complex",NI,12.865416,-85.207229,Central America
Somerville,"Hawaiian, Big Island",1395,2014,70.0,United States of America,3.5,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,missing,Dominican Republic,"3- B,S,C","sandy, robust, grapes, malt",DO,18.735693,-70.162651,Caribbean
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,missing,Dominican Republic,"2- B,S","few grits, sweet, cocoa",DO,18.735693,-70.162651,Caribbean
Soul,Madagascar,1936,2017,70.0,Canada,3.5,missing,Madagascar,"2- B,S","tart, sour, basic",MG,-18.766947,46.869107,Africa
Soul,Venezuela,1936,2017,75.0,Canada,3.5,missing,Venezuela,"2- B,S","dry, earthy, roasty",VE,6.42375,-66.58973,South America
Soul,Ecuador,1936,2017,75.0,Canada,3.25,missing,Ecuador,"2- B,S","dry, floral, earthy",EC,-1.831239,-78.183406,South America
Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,missing,Papua New Guinea,"2- B,S","sandy, smokey, fruit, sour",PG,-6.314993,143.95555,Oceania
Soul,Tanzania,1940,2017,80.0,Canada,3.5,missing,Tanzania,"2- B,S","sticky, mild fruit, brownie",TZ,-6.369028,34.888822,Africa
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,missing,Dominican Republic,"4- B,S,C,V","oily, floral",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","fatty, muted strawberry",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","oily, floral, dairy",DO,18.735693,-70.162651,Caribbean
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,missing,Dominican Republic,"4- B,S,C,V","oily, floral",DO,18.735693,-70.162651,Caribbean
Spencer,Dominican Republic,1932,2017,70.0,United States of America,3.75,missing,Dominican Republic,"3- B,S,C","sandy, robust, grapes, malt",DO,18.735693,-70.162651,Caribbean
Spencer,Dominican Republic,1932,2017,70.0,United States of America,3.75,missing,Dominican Republic,"2- B,S","few grits, sweet, cocoa",DO,18.735693,-70.162651,Caribbean
Spencer,Ecuador,1932,2017,70.0,United States of America,3.5,missing,Ecuador,"3- B,S,C","floral, astringent",EC,-1.831239,-78.183406,South America
Spencer,Peru,1932,2017,70.0,United States of America,2.75,missing,Peru,"3- B,S,C","floral, earthy, burnt rubber",PE,-9.189967,-75.015152,South America
Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,missing,Dominican Republic,"3- B,S,C","spicy, chocolatey",DO,18.735693,-70.162651,Caribbean
Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,missing,Ecuador,"3- B,S,C","floral, sandy",EC,-1.831239,-78.183406,South America
Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,missing,Madagascar,"3- B,S,C","powdery, cherry, astringent",MG,-18.766947,46.869107,Africa
Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,"3- B,S,C","bready, sour milk, fatty",VU,-15.376706,166.959158,Oceania
Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,"4- B,S,C,L","fatty, mild fruit, off note",BO,-16.290154,-63.588653,South America
SRSLY,Dominican Republic,1113,2013,70.0,United States of America,3.0,missing,Dominican Republic,"3- B,S,L","unrefined, sweet, mild coffee",DO,18.735693,-70.162651,Caribbean
SRSLY,Dominican Republic,1121,2013,84.0,United States of America,2.25,missing,Dominican Republic,"3- B,S,L","gritty,intense coffee, metallic",DO,18.735693,-70.162651,Caribbean
Starchild,"Bolivar, Arriba",1634,2015,70.0,United States of America,3.0,Forastero,Ecuador,"4- B,Sw,C,V","coconut, mild vanilla",EC,-1.831239,-78.183406,South America
Starchild,Hispaniola,1692,2015,70.0,United States of America,3.0,missing,Dominican Republic,"4- B,Sw,C,V","coconut, cocoa, few grits",DO,18.735693,-70.162651,Caribbean
Starchild,Cacao Verapaz,1692,2015,70.0,United States of America,3.0,missing,Guatemala,"4- B,Sw,C,V","dried fruit, coconut, few grits",GT,15.783471,-90.230759,Central America
Starchild,Rio Tuma,1692,2015,70.0,United States of America,3.0,Trinitario,Nicaragua,"4- B,Sw,C,V","brownie, few grits, sandy",NI,12.865416,-85.207229,Central America
Starchild,Sambirano Valley,1696,2015,70.0,United States of America,3.0,Trinitario,Madagascar,"4- B,Sw,C,V","red fruit, coconut",MG,-18.766947,46.869107,Africa
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,"4- B,S,C,V","creamy, vanilla, moldy",BR,-14.235004,-51.92528,South America
Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,missing,India,"4- B,S,C,V","peanut butter,vanilla,artificial",IN,20.593684,78.96288,Asia
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,United States of America,3.5,missing,Ecuador,Unknown,missing,EC,-1.831239,-78.183406,South America
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,United States of America,3.5,missing,Ecuador,Unknown,missing,EC,-1.831239,-78.183406,South America
StRita Supreme,"Samar, East Visayas region",939,2012,65.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","vanilla, sweet",PH,12.879721,121.774017,Asia
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","dry, sweet, vanilla(n)",PH,12.879721,121.774017,Asia
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States of America,2.5,missing,Philippines,"4- B,S,C,V","bland, earthy",PH,12.879721,121.774017,Asia
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States of America,2.75,missing,Philippines,"4- B,S,C,V","dry, sweet, vanilla(n)",PH,12.879721,121.774017,Asia
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States of America,2.75,missing,Philippines,"4- B,S,C,V","bland, earthy",PH,12.879721,121.774017,Asia
Sublime Origins,Sambirano,1157,2013,67.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","molasses, sour, astringent",MG,-18.766947,46.869107,Africa
Sublime Origins,Sambirano,1157,2013,67.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","dry, molasses, sour",MG,-18.766947,46.869107,Africa
Sublime Origins,Moho Valley,1157,2013,78.0,United States of America,3.25,Trinitario,Belize,"2- B,S","intense, rich, dark berry",BZ,17.189877,-88.49765,Caribbean
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Criollo,Peru,"5- B,S,C,V,L","sandy, sweet, vanilla",PE,-9.189967,-75.015152,South America
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,Criollo,Peru,"5- B,S,C,V,L","powdery, vanilla, earthy",PE,-9.189967,-75.015152,South America
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Criollo,Peru,"5- B,S,C,V,L","sandy, sweet, vanilla",PE,-9.189967,-75.015152,South America
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,Criollo,Peru,"5- B,S,C,V,L","powdery, vanilla, earthy",PE,-9.189967,-75.015152,South America
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,missing,Venezuela,"3- B,S,C","sticy, nutty, roasty, off notes",VE,6.42375,-66.58973,South America
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,missing,Venezuela,"3- B,S,C","sticky, sweet, nutty, roasty",VE,6.42375,-66.58973,South America
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,missing,Venezuela,"3- B,S,C","sticy, nutty, roasty, off notes",VE,6.42375,-66.58973,South America
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,missing,Venezuela,"3- B,S,C","sticky, sweet, nutty, roasty",VE,6.42375,-66.58973,South America
Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,Criollo,Sri Lanka,"2- B,S","ham, sour, intense",LK,7.873054,80.771797,Asia
Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,missing,Ecuador,"3- B,S,C","sweet, brownie, sour",EC,-1.831239,-78.183406,South America
Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,"3- B,S,C","rustic, spicy, earthy",CU,21.521757,-77.781167,Caribbean
Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,"3- B,S,C","sour orange, fatty",MG,-18.766947,46.869107,Africa
Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero,Ecuador,"3- B,S,C","coarse, spicy cinnamon",EC,-1.831239,-78.183406,South America
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,"3- B,S,C","smokey, mild citrus",VN,14.058324,108.277199,Asia
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero,Brazil,"3- B,S,C","rustic, earthy, tea",BR,-14.235004,-51.92528,South America
Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,"3- B,S,C","sandy, earthy, spice, nutty",VE,6.42375,-66.58973,South America
Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,"3- B,S,C","sandy, banana",CU,21.521757,-77.781167,Caribbean
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,"3- B,S,C","light color, sandy, fruity",MG,-18.766947,46.869107,Africa
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,"3- B,S,C","dark color, sandy, fruity",MG,-18.766947,46.869107,Africa
Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,missing,Nicaragua,"3- B,S,C","sour milk, hot cocoa",NI,12.865416,-85.207229,Central America
Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,missing,Dominican Republic,"3- B,S,C","rustic, large unground pieces",DO,18.735693,-70.162651,Caribbean
Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,missing,Madagascar,"3- B,S,C","rustic, bright fruit",MG,-18.766947,46.869107,Africa
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,missing,Peru,"3- B,S,C","sweet, spicy",PE,-9.189967,-75.015152,South America
Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,missing,Venezuela,"3- B,S,C","rustic, sugar dominates",VE,6.42375,-66.58973,South America
Tabal,Costa Rica,1101,2013,70.0,United States of America,2.75,missing,Costa Rica,Unknown,missing,CR,9.748917,-83.753428,Central America
Tabal,Dominican Republic,1101,2013,70.0,United States of America,2.75,missing,Dominican Republic,"4- B,S,C,V","oily, cardboard, sour",DO,18.735693,-70.162651,Caribbean
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,United States of America,2.5,missing,Mexico,Unknown,missing,MX,23.634501,-102.552784,North America
Tabal,Peru,1105,2013,70.0,United States of America,3.0,missing,Peru,Unknown,missing,PE,-9.189967,-75.015152,South America
Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,missing,Colombia,"5- B,S,C,V,L","flat, smoke, marshmallow",CO,4.570868,-74.297333,South America
Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,missing,Papua New Guinea,"5- B,S,C,V,L","creamy, smoke, ham",PG,-6.314993,143.95555,Oceania
Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,"5- B,S,C,V,L","vanilla, butter, caramel",VN,14.058324,108.277199,Asia
Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad Tobago,"4- B,S,C,L","intense, grassy, smokey",TT,10.691803,-61.222503,Caribbean
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,"2- B,S","earthy, floral, dry",SR,3.919305,-56.027783,South America
